BASE	ACTUAL	PREDICT	COUNTRY	REGION	DIVISION	PRODTYPE	PRODUCT	QUARTER	YEAR	MONTH	STATE	COUNTY	MONYR	DATE
3	"$1,777.00"	$29.00	U.S.A.			OFFICE	DESK	4	1997	Oct	Washington			Oct1997
3	"$1,102.00"	$381.00	U.S.A.			OFFICE	DESK	4	1997	Nov	Washington			Nov1997
3	$674.00	$484.00	U.S.A.			OFFICE	DESK	4	1997	Dec	Washington			Dec1997
3	"$1,289.20"	"$1,635.70"	U.S.A.			OFFICE	DESK	1	1998	Jan	Washington			Jan1998
3	$936.10	"$2,325.40"	U.S.A.			OFFICE	DESK	1	1998	Feb	Washington			Feb1998
3	$651.20	"$1,964.60"	U.S.A.			OFFICE	DESK	1	1998	Mar	Washington			Mar1998
3	$902.00	"$2,259.40"	U.S.A.			OFFICE	DESK	2	1998	Apr	Washington			Apr1998
3	"$1,434.40"	"$1,256.20"	U.S.A.			OFFICE	DESK	2	1998	May	Washington			May1998
3	$586.30	"$1,056.00"	U.S.A.			OFFICE	DESK	2	1998	Jun	Washington			Jun1998
3	$927.30	$865.70	U.S.A.			OFFICE	DESK	3	1998	Jul	Washington			Jul1998
3	"$1,073.60"	"$2,037.20"	U.S.A.			OFFICE	DESK	3	1998	Aug	Washington			Aug1998
3	"$2,044.90"	"$1,360.70"	U.S.A.			OFFICE	DESK	3	1998	Sep	Washington			Sep1998
3	"$1,790.80"	"$2,175.80"	U.S.A.			OFFICE	DESK	4	1998	Oct	Washington			Oct1998
3	"$1,541.10"	"$1,004.30"	U.S.A.			OFFICE	DESK	4	1998	Nov	Washington			Nov1998
3	"$1,769.90"	"$1,139.60"	U.S.A.			OFFICE	DESK	4	1998	Dec	Washington			Dec1998
3	$980.00	$372.00	U.S.A.			FURNITURE	SOFA	1	1997	Jan	Washington			Jan1997
3	$897.00	$133.00	U.S.A.			FURNITURE	SOFA	1	1997	Feb	Washington			Feb1997
3	$766.00	"$1,528.00"	U.S.A.			FURNITURE	SOFA	1	1997	Mar	Washington			Mar1997
3	$437.00	$847.00	U.S.A.			FURNITURE	SOFA	2	1997	Apr	Washington			Apr1997
3	"$1,800.00"	"$2,102.00"	U.S.A.			FURNITURE	SOFA	2	1997	May	Washington			May1997
3	"$1,367.00"	"$1,046.00"	U.S.A.			FURNITURE	SOFA	2	1997	Jun	Washington			Jun1997
3	$446.00	$127.00	U.S.A.			FURNITURE	SOFA	3	1997	Jul	Washington			Jul1997
3	$438.00	$268.00	U.S.A.			FURNITURE	SOFA	3	1997	Aug	Washington			Aug1997
3	"$1,987.00"	"$1,595.00"	U.S.A.			FURNITURE	SOFA	3	1997	Sep	Washington			Sep1997
3	"$1,997.00"	"$1,601.00"	U.S.A.			FURNITURE	SOFA	4	1997	Oct	Washington			Oct1997
3	"$1,058.00"	"$1,103.00"	U.S.A.			FURNITURE	SOFA	4	1997	Nov	Washington			Nov1997
3	$289.00	"$1,556.00"	U.S.A.			FURNITURE	SOFA	4	1997	Dec	Washington			Dec1997
3	"$1,958.00"	$605.00	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Washington			Jan1998
3	"$1,481.70"	"$1,313.40"	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Washington			Feb1998
3	"$1,103.30"	"$1,697.30"	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Washington			Mar1998
3	"$1,718.20"	$872.30	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Washington			Apr1998
3	"$1,894.20"	$33.00	U.S.A.			FURNITURE	SOFA	2	1998	May	Washington			May1998
3	$506.00	$944.90	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Washington			Jun1998
3	"$1,910.70"	$603.90	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Washington			Jul1998
3	$390.50	"$1,373.90"	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Washington			Aug1998
3	"$2,121.90"	$601.70	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Washington			Sep1998
3	$381.70	$29.70	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Washington			Oct1998
3	"$1,580.70"	"$1,299.10"	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Washington			Nov1998
3	"$1,571.90"	$152.90	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Washington			Dec1998
3	$326.00	"$1,686.00"	U.S.A.			FURNITURE	BED	1	1997	Jan	Washington			Jan1997
3	$482.00	$505.00	U.S.A.			FURNITURE	BED	1	1997	Feb	Washington			Feb1997
3	"$1,970.00"	$901.00	U.S.A.			FURNITURE	BED	1	1997	Mar	Washington			Mar1997
3	$9.00	"$1,784.00"	U.S.A.			FURNITURE	BED	2	1997	Apr	Washington			Apr1997
3	$905.00	"$1,340.00"	U.S.A.			FURNITURE	BED	2	1997	May	Washington			May1997
3	$181.00	$17.00	U.S.A.			FURNITURE	BED	2	1997	Jun	Washington			Jun1997
3	"$1,691.00"	"$1,129.00"	U.S.A.			FURNITURE	BED	3	1997	Jul	Washington			Jul1997
3	$505.00	$821.00	U.S.A.			FURNITURE	BED	3	1997	Aug	Washington			Aug1997
3	"$1,094.00"	$98.00	U.S.A.			FURNITURE	BED	3	1997	Sep	Washington			Sep1997
3	$887.00	"$1,904.00"	U.S.A.			FURNITURE	BED	4	1997	Oct	Washington			Oct1997
3	$25.00	$829.00	U.S.A.			FURNITURE	BED	4	1997	Nov	Washington			Nov1997
3	"$1,187.00"	"$1,333.00"	U.S.A.			FURNITURE	BED	4	1997	Dec	Washington			Dec1997
3	$599.50	$859.10	U.S.A.			FURNITURE	BED	1	1998	Jan	Washington			Jan1998
3	"$1,259.50"	"$1,746.80"	U.S.A.			FURNITURE	BED	1	1998	Feb	Washington			Feb1998
3	$172.70	$800.80	U.S.A.			FURNITURE	BED	1	1998	Mar	Washington			Mar1998
3	"$1,958.00"	$688.60	U.S.A.			FURNITURE	BED	2	1998	Apr	Washington			Apr1998
3	$793.10	$993.30	U.S.A.			FURNITURE	BED	2	1998	May	Washington			May1998
3	$883.30	$446.60	U.S.A.			FURNITURE	BED	2	1998	Jun	Washington			Jun1998
3	"$1,245.20"	"$1,552.10"	U.S.A.			FURNITURE	BED	3	1998	Jul	Washington			Jul1998
3	$540.10	$113.30	U.S.A.			FURNITURE	BED	3	1998	Aug	Washington			Aug1998
3	$503.80	$311.30	U.S.A.			FURNITURE	BED	3	1998	Sep	Washington			Sep1998
3	"$1,411.30"	"$1,541.10"	U.S.A.			FURNITURE	BED	4	1998	Oct	Washington			Oct1998
3	$343.20	$436.70	U.S.A.			FURNITURE	BED	4	1998	Nov	Washington			Nov1998
3	$78.10	"$1,736.90"	U.S.A.			FURNITURE	BED	4	1998	Dec	Washington			Dec1998
3	"$1,894.00"	"$1,556.00"	U.S.A.			OFFICE	CHAIR	1	1997	Jan	Washington			Jan1997
3	"$1,397.00"	$788.00	U.S.A.			OFFICE	CHAIR	1	1997	Feb	Washington			Feb1997
3	"$1,919.00"	$335.00	U.S.A.			OFFICE	CHAIR	1	1997	Mar	Washington			Mar1997
3	"$1,548.00"	"$1,323.00"	U.S.A.			OFFICE	CHAIR	2	1997	Apr	Washington			Apr1997
3	"$1,068.00"	"$1,003.00"	U.S.A.			OFFICE	CHAIR	2	1997	May	Washington			May1997
3	$742.00	$941.00	U.S.A.			OFFICE	CHAIR	2	1997	Jun	Washington			Jun1997
3	"$1,310.00"	"$1,336.00"	U.S.A.			OFFICE	CHAIR	3	1997	Jul	Washington			Jul1997
3	"$1,231.00"	"$1,723.00"	U.S.A.			OFFICE	CHAIR	3	1997	Aug	Washington			Aug1997
3	$25.00	$727.00	U.S.A.			OFFICE	CHAIR	3	1997	Sep	Washington			Sep1997
3	$810.00	$864.00	U.S.A.			OFFICE	CHAIR	4	1997	Oct	Washington			Oct1997
3	"$1,268.00"	"$1,679.00"	U.S.A.			OFFICE	CHAIR	4	1997	Nov	Washington			Nov1997
3	$335.00	$906.00	U.S.A.			OFFICE	CHAIR	4	1997	Dec	Washington			Dec1997
3	$454.30	$746.90	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Washington			Jan1998
3	"$1,854.60"	$213.40	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Washington			Feb1998
3	$464.20	"$1,642.30"	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Washington			Mar1998
3	"$1,986.60"	$172.70	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Washington			Apr1998
3	"$1,511.40"	"$1,471.80"	U.S.A.			OFFICE	CHAIR	2	1998	May	Washington			May1998
3	$248.60	$911.90	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Washington			Jun1998
3	"$1,998.70"	"$1,355.20"	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Washington			Jul1998
3	"$1,867.80"	"$2,134.00"	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Washington			Aug1998
3	$653.40	"$1,135.20"	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Washington			Sep1998
3	"$1,864.50"	$685.30	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Washington			Oct1998
3	$113.30	$221.10	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Washington			Nov1998
3	"$1,139.60"	$352.00	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Washington			Dec1998
3	$366.00	"$1,375.00"	U.S.A.			OFFICE	DESK	1	1997	Jan	Washington			Jan1997
3	"$1,180.00"	"$1,153.00"	U.S.A.			OFFICE	DESK	1	1997	Feb	Washington			Feb1997
3	"$1,873.00"	"$1,580.00"	U.S.A.			OFFICE	DESK	1	1997	Mar	Washington			Mar1997
3	$158.00	"$1,323.00"	U.S.A.			OFFICE	DESK	2	1997	Apr	Washington			Apr1997
3	"$1,015.00"	"$1,140.00"	U.S.A.			OFFICE	DESK	2	1997	May	Washington			May1997
3	$210.00	"$1,557.00"	U.S.A.			OFFICE	DESK	2	1997	Jun	Washington			Jun1997
3	$535.00	$628.00	U.S.A.			OFFICE	DESK	3	1997	Jul	Washington			Jul1997
3	$756.00	$355.00	U.S.A.			OFFICE	DESK	3	1997	Aug	Washington			Aug1997
3	"$1,421.00"	"$1,423.00"	U.S.A.			OFFICE	DESK	3	1997	Sep	Washington			Sep1997
3	$794.00	$538.00	U.S.A.			OFFICE	DESK	4	1997	Oct	Washington			Oct1997
3	$580.00	$472.00	U.S.A.			OFFICE	DESK	4	1997	Nov	Washington			Nov1997
3	$864.00	$36.00	U.S.A.			OFFICE	DESK	4	1997	Dec	Washington			Dec1997
3	$168.30	$216.70	U.S.A.			OFFICE	DESK	1	1998	Jan	Washington			Jan1998
3	"$1,862.30"	"$1,136.30"	U.S.A.			OFFICE	DESK	1	1998	Feb	Washington			Feb1998
3	"$2,220.90"	"$1,861.20"	U.S.A.			OFFICE	DESK	1	1998	Mar	Washington			Mar1998
3	$822.80	$776.60	U.S.A.			OFFICE	DESK	2	1998	Apr	Washington			Apr1998
3	$165.00	"$1,131.90"	U.S.A.			OFFICE	DESK	2	1998	May	Washington			May1998
3	"$1,879.90"	"$1,875.50"	U.S.A.			OFFICE	DESK	2	1998	Jun	Washington			Jun1998
3	$680.90	$801.90	U.S.A.			OFFICE	DESK	3	1998	Jul	Washington			Jul1998
3	"$2,197.80"	"$1,973.40"	U.S.A.			OFFICE	DESK	3	1998	Aug	Washington			Aug1998
3	$510.40	$249.70	U.S.A.			OFFICE	DESK	3	1998	Sep	Washington			Sep1998
3	$444.40	$953.70	U.S.A.			OFFICE	DESK	4	1998	Oct	Washington			Oct1998
3	$475.20	"$1,633.50"	U.S.A.			OFFICE	DESK	4	1998	Nov	Washington			Nov1998
3	"$1,412.40"	"$1,034.00"	U.S.A.			OFFICE	DESK	4	1998	Dec	Washington			Dec1998
3	"$1,541.00"	"$2,055.00"	U.S.A.			FURNITURE	SOFA	1	1997	Jan	Washington			Jan1997
3	$670.00	$317.00	U.S.A.			FURNITURE	SOFA	1	1997	Feb	Washington			Feb1997
3	$422.00	"$1,298.00"	U.S.A.			FURNITURE	SOFA	1	1997	Mar	Washington			Mar1997
3	$460.00	"$1,277.00"	U.S.A.			FURNITURE	SOFA	2	1997	Apr	Washington			Apr1997
3	"$1,020.00"	$165.00	U.S.A.			FURNITURE	SOFA	2	1997	May	Washington			May1997
3	$144.00	"$1,669.00"	U.S.A.			FURNITURE	SOFA	2	1997	Jun	Washington			Jun1997
3	"$1,518.00"	"$1,497.00"	U.S.A.			FURNITURE	SOFA	3	1997	Jul	Washington			Jul1997
3	$97.00	"$1,225.00"	U.S.A.			FURNITURE	SOFA	3	1997	Aug	Washington			Aug1997
3	$384.00	$948.00	U.S.A.			FURNITURE	SOFA	3	1997	Sep	Washington			Sep1997
3	"$2,027.00"	"$1,383.00"	U.S.A.			FURNITURE	SOFA	4	1997	Oct	Washington			Oct1997
3	$4.00	"$1,245.00"	U.S.A.			FURNITURE	SOFA	4	1997	Nov	Washington			Nov1997
3	"$1,619.00"	$259.00	U.S.A.			FURNITURE	SOFA	4	1997	Dec	Washington			Dec1997
3	"$1,555.40"	"$1,871.10"	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Washington			Jan1998
3	$155.10	"$1,364.00"	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Washington			Feb1998
3	"$1,665.40"	$433.40	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Washington			Mar1998
3	$20.90	$491.70	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Washington			Apr1998
3	"$1,930.50"	"$1,991.00"	U.S.A.			FURNITURE	SOFA	2	1998	May	Washington			May1998
3	"$1,358.50"	"$2,378.20"	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Washington			Jun1998
3	"$1,221.00"	$388.30	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Washington			Jul1998
3	"$1,588.40"	"$2,160.40"	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Washington			Aug1998
3	$36.30	"$2,174.70"	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Washington			Sep1998
3	$665.50	"$1,916.20"	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Washington			Oct1998
3	"$1,034.00"	"$1,896.40"	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Washington			Nov1998
3	$421.30	$468.60	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Washington			Dec1998
3	"$1,934.00"	"$1,190.00"	U.S.A.			FURNITURE	BED	1	1997	Jan	Washington			Jan1997
3	$1.00	"$1,298.00"	U.S.A.			FURNITURE	BED	1	1997	Feb	Washington			Feb1997
3	$229.00	$741.00	U.S.A.			FURNITURE	BED	1	1997	Mar	Washington			Mar1997
3	"$1,048.00"	$64.00	U.S.A.			FURNITURE	BED	2	1997	Apr	Washington			Apr1997
3	"$1,834.00"	"$1,268.00"	U.S.A.			FURNITURE	BED	2	1997	May	Washington			May1997
3	"$1,924.00"	$963.00	U.S.A.			FURNITURE	BED	2	1997	Jun	Washington			Jun1997
3	$781.00	"$1,372.00"	U.S.A.			FURNITURE	BED	3	1997	Jul	Washington			Jul1997
3	$229.00	$946.00	U.S.A.			FURNITURE	BED	3	1997	Aug	Washington			Aug1997
3	"$1,434.00"	$215.00	U.S.A.			FURNITURE	BED	3	1997	Sep	Washington			Sep1997
3	"$1,154.00"	$853.00	U.S.A.			FURNITURE	BED	4	1997	Oct	Washington			Oct1997
3	$698.00	$347.00	U.S.A.			FURNITURE	BED	4	1997	Nov	Washington			Nov1997
3	$586.00	$470.00	U.S.A.			FURNITURE	BED	4	1997	Dec	Washington			Dec1997
3	$981.20	"$1,065.90"	U.S.A.			FURNITURE	BED	1	1998	Jan	Washington			Jan1998
3	$386.10	$195.80	U.S.A.			FURNITURE	BED	1	1998	Feb	Washington			Feb1998
3	$981.20	$982.30	U.S.A.			FURNITURE	BED	1	1998	Mar	Washington			Mar1998
3	"$1,370.60"	"$1,218.80"	U.S.A.			FURNITURE	BED	2	1998	Apr	Washington			Apr1998
3	"$2,114.20"	"$1,587.30"	U.S.A.			FURNITURE	BED	2	1998	May	Washington			May1998
3	$514.80	"$1,322.20"	U.S.A.			FURNITURE	BED	2	1998	Jun	Washington			Jun1998
3	"$1,102.20"	$20.90	U.S.A.			FURNITURE	BED	3	1998	Jul	Washington			Jul1998
3	"$1,251.80"	$811.80	U.S.A.			FURNITURE	BED	3	1998	Aug	Washington			Aug1998
3	$18.70	$896.50	U.S.A.			FURNITURE	BED	3	1998	Sep	Washington			Sep1998
3	"$2,167.00"	$152.90	U.S.A.			FURNITURE	BED	4	1998	Oct	Washington			Oct1998
3	$775.50	"$1,225.40"	U.S.A.			FURNITURE	BED	4	1998	Nov	Washington			Nov1998
3	"$1,366.20"	$883.30	U.S.A.			FURNITURE	BED	4	1998	Dec	Washington			Dec1998
3	"$1,888.00"	$326.00	U.S.A.			OFFICE	CHAIR	1	1997	Jan	Washington			Jan1997
3	$865.00	$653.00	U.S.A.			OFFICE	CHAIR	1	1997	Feb	Washington			Feb1997
3	"$1,247.00"	"$1,230.00"	U.S.A.			OFFICE	CHAIR	1	1997	Mar	Washington			Mar1997
3	$14.00	$702.00	U.S.A.			OFFICE	CHAIR	2	1997	Apr	Washington			Apr1997
3	$465.00	$116.00	U.S.A.			OFFICE	CHAIR	2	1997	May	Washington			May1997
3	"$1,787.00"	"$1,374.00"	U.S.A.			OFFICE	CHAIR	2	1997	Jun	Washington			Jun1997
3	$562.00	"$1,574.00"	U.S.A.			OFFICE	CHAIR	3	1997	Jul	Washington			Jul1997
3	$690.00	$302.00	U.S.A.			OFFICE	CHAIR	3	1997	Aug	Washington			Aug1997
3	"$1,359.00"	"$2,073.00"	U.S.A.			OFFICE	CHAIR	3	1997	Sep	Washington			Sep1997
3	"$1,257.00"	$552.00	U.S.A.			OFFICE	CHAIR	4	1997	Oct	Washington			Oct1997
3	$375.00	$250.00	U.S.A.			OFFICE	CHAIR	4	1997	Nov	Washington			Nov1997
3	"$1,410.00"	"$1,870.00"	U.S.A.			OFFICE	CHAIR	4	1997	Dec	Washington			Dec1997
3	$965.80	$72.60	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Washington			Jan1998
3	$627.00	"$1,181.40"	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Washington			Feb1998
3	$733.70	"$1,699.50"	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Washington			Mar1998
3	"$1,940.40"	"$2,305.60"	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Washington			Apr1998
3	"$1,584.00"	"$1,724.80"	U.S.A.			OFFICE	CHAIR	2	1998	May	Washington			May1998
3	"$1,821.60"	$386.10	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Washington			Jun1998
3	"$1,136.30"	$635.80	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Washington			Jul1998
3	"$2,099.90"	$58.30	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Washington			Aug1998
3	"$1,218.80"	$640.20	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Washington			Sep1998
3	"$1,856.80"	$916.30	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Washington			Oct1998
3	$576.40	$631.40	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Washington			Nov1998
3	"$1,654.40"	$160.60	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Washington			Dec1998
3	$982.00	"$1,335.00"	U.S.A.			OFFICE	DESK	1	1997	Jan	Washington			Jan1997
3	$648.00	"$1,409.00"	U.S.A.			OFFICE	DESK	1	1997	Feb	Washington			Feb1997
3	"$1,163.00"	"$1,376.00"	U.S.A.			OFFICE	DESK	1	1997	Mar	Washington			Mar1997
3	"$1,660.00"	$56.00	U.S.A.			OFFICE	DESK	2	1997	Apr	Washington			Apr1997
3	"$1,077.00"	"$1,058.00"	U.S.A.			OFFICE	DESK	2	1997	May	Washington			May1997
3	"$1,305.00"	$506.00	U.S.A.			OFFICE	DESK	2	1997	Jun	Washington			Jun1997
3	$834.00	$893.00	U.S.A.			OFFICE	DESK	3	1997	Jul	Washington			Jul1997
3	$259.00	$261.00	U.S.A.			OFFICE	DESK	3	1997	Aug	Washington			Aug1997
3	$89.00	$867.00	U.S.A.			OFFICE	DESK	3	1997	Sep	Washington			Sep1997
3	"$1,720.00"	"$2,024.00"	U.S.A.			OFFICE	DESK	4	1997	Oct	Washington			Oct1997
3	"$1,290.00"	$185.00	U.S.A.			OFFICE	DESK	4	1997	Nov	Washington			Nov1997
3	$864.00	$777.00	U.S.A.			OFFICE	DESK	4	1997	Dec	Washington			Dec1997
3	$517.00	$636.90	U.S.A.			OFFICE	DESK	1	1998	Jan	Washington			Jan1998
3	$277.20	"$1,938.20"	U.S.A.			OFFICE	DESK	1	1998	Feb	Washington			Feb1998
3	$90.20	"$2,257.20"	U.S.A.			OFFICE	DESK	1	1998	Mar	Washington			Mar1998
3	$267.30	$25.30	U.S.A.			OFFICE	DESK	2	1998	Apr	Washington			Apr1998
3	$369.60	$828.30	U.S.A.			OFFICE	DESK	2	1998	May	Washington			May1998
3	$397.10	$622.60	U.S.A.			OFFICE	DESK	2	1998	Jun	Washington			Jun1998
3	"$1,700.60"	$617.10	U.S.A.			OFFICE	DESK	3	1998	Jul	Washington			Jul1998
3	$894.30	"$1,813.90"	U.S.A.			OFFICE	DESK	3	1998	Aug	Washington			Aug1998
3	$396.00	"$1,525.70"	U.S.A.			OFFICE	DESK	3	1998	Sep	Washington			Sep1998
3	$214.50	$103.40	U.S.A.			OFFICE	DESK	4	1998	Oct	Washington			Oct1998
3	"$2,018.50"	"$1,619.20"	U.S.A.			OFFICE	DESK	4	1998	Nov	Washington			Nov1998
3	"$1,851.30"	"$2,335.30"	U.S.A.			OFFICE	DESK	4	1998	Dec	Washington			Dec1998
3	$781.00	"$1,010.00"	U.S.A.			FURNITURE	SOFA	1	1997	Jan	Washington			Jan1997
3	"$1,242.00"	$301.00	U.S.A.			FURNITURE	SOFA	1	1997	Feb	Washington			Feb1997
3	"$1,103.00"	"$1,280.00"	U.S.A.			FURNITURE	SOFA	1	1997	Mar	Washington			Mar1997
3	$937.00	"$1,154.00"	U.S.A.			FURNITURE	SOFA	2	1997	Apr	Washington			Apr1997
3	$464.00	$917.00	U.S.A.			FURNITURE	SOFA	2	1997	May	Washington			May1997
3	$712.00	"$2,140.00"	U.S.A.			FURNITURE	SOFA	2	1997	Jun	Washington			Jun1997
3	$908.00	"$1,036.00"	U.S.A.			FURNITURE	SOFA	3	1997	Jul	Washington			Jul1997
3	"$1,987.00"	$117.00	U.S.A.			FURNITURE	SOFA	3	1997	Aug	Washington			Aug1997
3	"$1,943.00"	$579.00	U.S.A.			FURNITURE	SOFA	3	1997	Sep	Washington			Sep1997
3	"$1,643.00"	$62.00	U.S.A.			FURNITURE	SOFA	4	1997	Oct	Washington			Oct1997
3	"$2,011.00"	"$1,893.00"	U.S.A.			FURNITURE	SOFA	4	1997	Nov	Washington			Nov1997
3	"$1,911.00"	$958.00	U.S.A.			FURNITURE	SOFA	4	1997	Dec	Washington			Dec1997
3	"$1,798.50"	"$2,251.70"	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Washington			Jan1998
3	$632.50	$388.30	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Washington			Feb1998
3	"$1,873.30"	"$2,372.70"	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Washington			Mar1998
3	"$2,117.50"	$160.60	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Washington			Apr1998
3	$774.40	$700.70	U.S.A.			FURNITURE	SOFA	2	1998	May	Washington			May1998
3	"$1,338.70"	$249.70	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Washington			Jun1998
3	"$2,231.90"	$195.80	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Washington			Jul1998
3	"$1,988.80"	"$1,710.50"	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Washington			Aug1998
3	$332.20	$233.20	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Washington			Sep1998
3	"$1,798.50"	"$1,564.20"	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Washington			Oct1998
3	"$1,973.40"	"$1,435.50"	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Washington			Nov1998
3	$595.10	"$2,250.60"	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Washington			Dec1998
3	"$1,403.00"	"$1,196.00"	U.S.A.			FURNITURE	BED	1	1997	Jan	Washington			Jan1997
3	"$2,049.00"	$394.00	U.S.A.			FURNITURE	BED	1	1997	Feb	Washington			Feb1997
3	$164.00	"$1,825.00"	U.S.A.			FURNITURE	BED	1	1997	Mar	Washington			Mar1997
3	$125.00	"$1,391.00"	U.S.A.			FURNITURE	BED	2	1997	Apr	Washington			Apr1997
3	"$1,227.00"	$701.00	U.S.A.			FURNITURE	BED	2	1997	May	Washington			May1997
3	"$1,067.00"	"$2,043.00"	U.S.A.			FURNITURE	BED	2	1997	Jun	Washington			Jun1997
3	$610.00	$604.00	U.S.A.			FURNITURE	BED	3	1997	Jul	Washington			Jul1997
3	"$1,506.00"	"$2,080.00"	U.S.A.			FURNITURE	BED	3	1997	Aug	Washington			Aug1997
3	"$1,261.00"	"$1,682.00"	U.S.A.			FURNITURE	BED	3	1997	Sep	Washington			Sep1997
3	$606.00	"$1,649.00"	U.S.A.			FURNITURE	BED	4	1997	Oct	Washington			Oct1997
3	$13.00	"$1,031.00"	U.S.A.			FURNITURE	BED	4	1997	Nov	Washington			Nov1997
3	$270.00	"$1,558.00"	U.S.A.			FURNITURE	BED	4	1997	Dec	Washington			Dec1997
3	"$2,211.00"	"$1,727.00"	U.S.A.			FURNITURE	BED	1	1998	Jan	Washington			Jan1998
3	"$1,607.10"	$629.20	U.S.A.			FURNITURE	BED	1	1998	Feb	Washington			Feb1998
3	"$1,101.10"	"$1,598.30"	U.S.A.			FURNITURE	BED	1	1998	Mar	Washington			Mar1998
3	$715.00	$811.80	U.S.A.			FURNITURE	BED	2	1998	Apr	Washington			Apr1998
3	"$1,410.20"	$225.50	U.S.A.			FURNITURE	BED	2	1998	May	Washington			May1998
3	"$1,684.10"	$655.60	U.S.A.			FURNITURE	BED	2	1998	Jun	Washington			Jun1998
3	"$1,624.70"	$876.70	U.S.A.			FURNITURE	BED	3	1998	Jul	Washington			Jul1998
3	"$1,816.10"	"$1,119.80"	U.S.A.			FURNITURE	BED	3	1998	Aug	Washington			Aug1998
3	$113.30	"$1,080.20"	U.S.A.			FURNITURE	BED	3	1998	Sep	Washington			Sep1998
3	"$1,648.90"	"$2,337.50"	U.S.A.			FURNITURE	BED	4	1998	Oct	Washington			Oct1998
3	"$1,249.60"	$575.30	U.S.A.			FURNITURE	BED	4	1998	Nov	Washington			Nov1998
3	"$1,107.70"	"$1,865.60"	U.S.A.			FURNITURE	BED	4	1998	Dec	Washington			Dec1998
3	"$1,178.00"	"$2,033.00"	U.S.A.			OFFICE	CHAIR	1	1997	Jan	Washington			Jan1997
3	"$1,703.00"	"$1,813.00"	U.S.A.			OFFICE	CHAIR	1	1997	Feb	Washington			Feb1997
3	"$1,985.00"	"$1,754.00"	U.S.A.			OFFICE	CHAIR	1	1997	Mar	Washington			Mar1997
3	$79.00	"$1,367.00"	U.S.A.			OFFICE	CHAIR	2	1997	Apr	Washington			Apr1997
3	$300.00	"$1,249.00"	U.S.A.			OFFICE	CHAIR	2	1997	May	Washington			May1997
3	"$1,937.00"	"$2,039.00"	U.S.A.			OFFICE	CHAIR	2	1997	Jun	Washington			Jun1997
3	$669.00	"$1,111.00"	U.S.A.			OFFICE	CHAIR	3	1997	Jul	Washington			Jul1997
3	$945.00	$568.00	U.S.A.			OFFICE	CHAIR	3	1997	Aug	Washington			Aug1997
